Time (ms),X,Y,Z
75465,-829,-920,-6995
75513,-366,-3471,-8563
75593,593,-3559,-8090
75673,1101,-2891,-7271
75753,1021,-2845,-7377
75833,1036,-2849,-7742
75993,1478,-2048,-7895
76073,1846,-1495,-8000
76152,1958,-1553,-8075
76232,1976,-1427,-7930
76312,2181,-1001,-7914
76392,2481,-785,-8300
76472,2698,-343,-8112
76552,2757,-68,-7863
76632,2827,-153,-8019
76712,2988,-168,-7871
76792,3003,-302,-7613
76872,3257,-67,-7749
76952,3709,837,-7522
77032,3980,1302,-7366
77112,3969,1117,-7754
77192,3870,1031,-7858
77273,4054,939,-7752
77352,4166,692,-7601
77432,4201,687,-7539
77512,4140,847,-7458
77592,4052,1033,-7190
77672,3909,753,-7228
77752,3893,597,-7501
77832,3860,515,-7416
77912,3427,434,-7589
77992,3207,653,-7883
78072,3387,302,-7483
78152,3701,224,-6920
78232,3890,392,-6845
78312,4115,215,-6819
78392,4007,389,-6764
78472,3546,1016,-6978
78552,3562,1615,-7556
78632,4039,1904,-7825
78712,4287,1432,-7302
78792,4283,1084,-7015
78872,4281,1493,-7342
78952,4016,2214,-7649
79032,3806,2729,-7552
79112,3717,2901,-7345
79192,3701,2862,-7027
79272,3882,2971,-6835
79352,3992,2963,-7002
79432,4111,2524,-7063
79512,3988,2446,-7006
79592,3631,2470,-7005
79672,3491,2234,-6775
79752,3408,2645,-6872
79832,3352,3263,-7139
79912,3506,3142,-7417
79992,3483,2598,-7641
80072,3464,2182,-7361
80152,3754,2228,-7034
80232,3932,2385,-6779
80312,3956,2647,-6797
80392,3855,2829,-7129
80472,3749,2896,-7421
80552,3716,3116,-7233
80632,3641,3466,-6880
80712,3760,3313,-6827
80792,4071,2815,-6836
80872,4029,2770,-6789
80952,3770,2647,-6708
81032,3658,2607,-6593
81112,3665,2750,-6547
81192,3651,2749,-6604
81272,3654,2868,-6775
81352,3826,3248,-6991
81432,3966,3493,-7041
81512,3903,3317,-6859
81592,3762,3261,-6775
81672,3714,3439,-6914
81752,3572,3557,-6911
81832,3540,3603,-6961
81912,3721,3684,-7129
81992,3857,3799,-7122
82072,3852,3613,-7025
82151,3551,3364,-6920
82231,3069,3991,-7315
82311,3365,4651,-7755
82391,3640,3609,-7841
82471,3426,2637,-7727
82551,3318,2560,-7128
82631,3276,2156,-6891
82711,3436,2053,-7114
82791,3229,2023,-7243
82871,2662,1684,-7474
82951,2091,1773,-7822
83031,1688,1986,-7983
83111,1543,1675,-7896
83191,1714,1368,-7753
83271,1999,1583,-7840
83351,2345,2008,-8145
83431,2575,2163,-8245
83511,2469,2449,-8087
83591,2573,2591,-7731
